Country,State,City,Station,Control Board,Year,Quarter,Month,Day,Tme,Latitude,Longitude,Pollutant_id,Pollutant_max,Pollutant_min,Pollutant_avg,AQI_Value,AQI_Category
India,Rajasthan,Sawai Madhopur,Sahu Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.031443,76.359327,NO2,31,8,17,21.25,Good
India,Rajasthan,Sawai Madhopur,Sahu Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.031443,76.359327,OZONE,179,1,13,13,Good
India,Rajasthan,Sawai Madhopur,Sahu Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.031443,76.359327,PM10,310,72,146,130.67,Moderate
India,Rajasthan,Sawai Madhopur,Sahu Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.031443,76.359327,PM2.5,316,44,131,308.46,Very Poor
India,Rajasthan,Sawai Madhopur,Sahu Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.031443,76.359327,SO2,11,2,5,6.25,Good
India,Rajasthan,Sikar,Radhakishan Pura,RSPCB,2025,Qtr 4,November,18,10:00:00,27.608912,75.153302,CO,127,20,50,2.5,Good
India,Rajasthan,Sikar,Radhakishan Pura,RSPCB,2025,Qtr 4,November,18,10:00:00,27.608912,75.153302,NH3,21,7,14,3.5,Good
India,Rajasthan,Sikar,Radhakishan Pura,RSPCB,2025,Qtr 4,November,18,10:00:00,27.608912,75.153302,NO2,138,12,59,73.75,Satisfactory
India,Rajasthan,Sikar,Radhakishan Pura,RSPCB,2025,Qtr 4,November,18,10:00:00,27.608912,75.153302,OZONE,123,7,36,36,Good
India,Rajasthan,Sikar,Radhakishan Pura,RSPCB,2025,Qtr 4,November,18,10:00:00,27.608912,75.153302,PM10,483,105,229,186,Moderate
India,Rajasthan,Sikar,Radhakishan Pura,RSPCB,2025,Qtr 4,November,18,10:00:00,27.608912,75.153302,PM2.5,392,53,227,382.31,Very Poor
India,Rajasthan,Sikar,Radhakishan Pura,RSPCB,2025,Qtr 4,November,18,10:00:00,27.608912,75.153302,SO2,11,3,7,8.75,Good
India,Rajasthan,Sirohi,Vedhaynath Colony,RSPCB,2025,Qtr 4,November,18,10:00:00,24.885261,72.857549,CO,62,18,38,1.9,Good
India,Rajasthan,Sirohi,Vedhaynath Colony,RSPCB,2025,Qtr 4,November,18,10:00:00,24.885261,72.857549,NH3,3,1,2,0.5,Good
India,Rajasthan,Sirohi,Vedhaynath Colony,RSPCB,2025,Qtr 4,November,18,10:00:00,24.885261,72.857549,NO2,112,8,49,61.25,Satisfactory
India,Rajasthan,Sirohi,Vedhaynath Colony,RSPCB,2025,Qtr 4,November,18,10:00:00,24.885261,72.857549,OZONE,107,18,43,43,Good
India,Rajasthan,Sirohi,Vedhaynath Colony,RSPCB,2025,Qtr 4,November,18,10:00:00,24.885261,72.857549,PM10,171,49,90,90,Satisfactory
India,Rajasthan,Sirohi,Vedhaynath Colony,RSPCB,2025,Qtr 4,November,18,10:00:00,24.885261,72.857549,PM2.5,187,25,64,113.33,Moderate
India,Rajasthan,Sirohi,Vedhaynath Colony,RSPCB,2025,Qtr 4,November,18,10:00:00,24.885261,72.857549,SO2,17,5,8,10,Good
India,Rajasthan,Sri Ganganagar,Old City,RSPCB,2025,Qtr 4,November,18,10:00:00,29.931624,73.864511,CO,194,5,101,5.05,Good
India,Rajasthan,Sri Ganganagar,Old City,RSPCB,2025,Qtr 4,November,18,10:00:00,29.931624,73.864511,NH3,80,4,31,7.75,Good
India,Rajasthan,Sri Ganganagar,Old City,RSPCB,2025,Qtr 4,November,18,10:00:00,29.931624,73.864511,NO2,221,43,121,141,Moderate
India,Rajasthan,Sri Ganganagar,Old City,RSPCB,2025,Qtr 4,November,18,10:00:00,29.931624,73.864511,OZONE,157,1,6,6,Good
India,Rajasthan,Sri Ganganagar,Old City,RSPCB,2025,Qtr 4,November,18,10:00:00,29.931624,73.864511,PM10,500,93,176,150.67,Moderate
India,Rajasthan,Sri Ganganagar,Old City,RSPCB,2025,Qtr 4,November,18,10:00:00,29.931624,73.864511,PM2.5,454,25,104,246.67,Poor
India,Rajasthan,Sri Ganganagar,Old City,RSPCB,2025,Qtr 4,November,18,10:00:00,29.931624,73.864511,SO2,20,2,7,8.75,Good
India,Rajasthan,Tonk,Shastri Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.159933,75.780517,CO,103,14,48,2.4,Good
India,Rajasthan,Tonk,Shastri Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.159933,75.780517,NH3,13,5,9,2.25,Good
India,Rajasthan,Tonk,Shastri Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.159933,75.780517,NO2,130,16,51,63.75,Satisfactory
India,Rajasthan,Tonk,Shastri Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.159933,75.780517,OZONE,67,2,6,6,Good
India,Rajasthan,Tonk,Shastri Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.159933,75.780517,PM10,450,118,227,184.67,Moderate
India,Rajasthan,Tonk,Shastri Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.159933,75.780517,PM2.5,389,88,213,371.54,Very Poor
India,Rajasthan,Tonk,Shastri Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,26.159933,75.780517,SO2,3,1,2,2.5,Good
India,Rajasthan,Udaipur,Ashok Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,24.5886166,73.6321397,CO,154,5,48,2.4,Good
India,Rajasthan,Udaipur,Ashok Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,24.5886166,73.6321397,NH3,7,3,5,1.25,Good
India,Rajasthan,Udaipur,Ashok Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,24.5886166,73.6321397,NO2,74,17,41,51.25,Satisfactory
India,Rajasthan,Udaipur,Ashok Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,24.5886166,73.6321397,OZONE,63,2,9,9,Good
India,Rajasthan,Udaipur,Ashok Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,24.5886166,73.6321397,PM10,195,58,118,112,Moderate
India,Rajasthan,Udaipur,Ashok Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,24.5886166,73.6321397,PM2.5,240,38,106,253.33,Poor
India,Rajasthan,Udaipur,Ashok Nagar,RSPCB,2025,Qtr 4,November,18,10:00:00,24.5886166,73.6321397,SO2,13,1,9,11.25,Good
India,Tamilnadu,Chennai,Alandur Bus Depot,CPCB,2025,Qtr 4,November,18,10:00:00,12.9099161,80.1076538,CO,41,23,28,1.4,Good
India,Tamilnadu,Chennai,Alandur Bus Depot,CPCB,2025,Qtr 4,November,18,10:00:00,12.9099161,80.1076538,NH3,7,2,3,0.75,Good
India,Tamilnadu,Chennai,Alandur Bus Depot,CPCB,2025,Qtr 4,November,18,10:00:00,12.9099161,80.1076538,NO2,32,26,28,35,Good
India,Tamilnadu,Chennai,Alandur Bus Depot,CPCB,2025,Qtr 4,November,18,10:00:00,12.9099161,80.1076538,OZONE,14,10,13,13,Good
India,Tamilnadu,Chennai,Alandur Bus Depot,CPCB,2025,Qtr 4,November,18,10:00:00,12.9099161,80.1076538,PM10,146,82,122,114.67,Moderate
India,Tamilnadu,Chennai,Alandur Bus Depot,CPCB,2025,Qtr 4,November,18,10:00:00,12.9099161,80.1076538,PM2.5,286,94,207,366.92,Very Poor
India,Tamilnadu,Chennai,Alandur Bus Depot,CPCB,2025,Qtr 4,November,18,10:00:00,12.9099161,80.1076538,SO2,16,15,15,18.75,Good
India,Tamilnadu,Chennai,Arumbakkam,TNPCB,2025,Qtr 4,November,18,10:00:00,13.0664,80.2112,NH3,4,3,4,1,Good
India,Tamilnadu,Chennai,Arumbakkam,TNPCB,2025,Qtr 4,November,18,10:00:00,13.0664,80.2112,NO2,83,13,28,35,Good
India,Tamilnadu,Chennai,Arumbakkam,TNPCB,2025,Qtr 4,November,18,10:00:00,13.0664,80.2112,PM10,129,15,92,92,Satisfactory
India,Tamilnadu,Chennai,Arumbakkam,TNPCB,2025,Qtr 4,November,18,10:00:00,13.0664,80.2112,PM2.5,165,12,100,233.33,Poor
India,Tamilnadu,Chennai,Arumbakkam,TNPCB,2025,Qtr 4,November,18,10:00:00,13.0664,80.2112,SO2,4,1,2,2.5,Good
India,Tamilnadu,Chennai,Kodungaiyur,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1278,80.2642,CO,51,8,24,1.2,Good
India,Tamilnadu,Chennai,Kodungaiyur,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1278,80.2642,NH3,9,5,6,1.5,Good
India,Tamilnadu,Chennai,Kodungaiyur,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1278,80.2642,NO2,21,10,15,18.75,Good
India,Tamilnadu,Chennai,Kodungaiyur,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1278,80.2642,PM10,123,9,79,79,Satisfactory
India,Tamilnadu,Chennai,Kodungaiyur,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1278,80.2642,PM2.5,196,12,119,296.67,Poor
India,Tamilnadu,Chennai,Kodungaiyur,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1278,80.2642,SO2,32,1,8,10,Good
India,Tamilnadu,Chennai,Manali Village,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1662,80.2584,CO,108,48,81,4.05,Good
India,Tamilnadu,Chennai,Manali Village,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1662,80.2584,NH3,6,2,2,0.5,Good
India,Tamilnadu,Chennai,Manali Village,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1662,80.2584,NO2,26,4,6,7.5,Good
India,Tamilnadu,Chennai,Manali Village,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1662,80.2584,OZONE,59,15,54,54,Satisfactory
India,Tamilnadu,Chennai,Manali Village,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1662,80.2584,PM10,97,8,55,55,Satisfactory
India,Tamilnadu,Chennai,Manali Village,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1662,80.2584,PM2.5,89,1,45,75,Satisfactory
India,Tamilnadu,Chennai,Manali Village,TNPCB,2025,Qtr 4,November,18,10:00:00,13.1662,80.2584,SO2,28,10,12,15,Good
India,Tamilnadu,Chennai,Manali,CPCB,2025,Qtr 4,November,18,10:00:00,13.164544,80.26285,CO,44,11,20,1,Good
India,Tamilnadu,Chennai,Manali,CPCB,2025,Qtr 4,November,18,10:00:00,13.164544,80.26285,OZONE,10,10,10,10,Good
India,Tamilnadu,Chennai,Manali,CPCB,2025,Qtr 4,November,18,10:00:00,13.164544,80.26285,PM10,106,39,77,77,Satisfactory
India,Tamilnadu,Chennai,Perungudi,TNPCB,2025,Qtr 4,November,18,10:00:00,12.9533,80.2357,CO,104,42,90,4.5,Good
India,Tamilnadu,Chennai,Perungudi,TNPCB,2025,Qtr 4,November,18,10:00:00,12.9533,80.2357,NH3,8,3,5,1.25,Good
India,Tamilnadu,Chennai,Perungudi,TNPCB,2025,Qtr 4,November,18,10:00:00,12.9533,80.2357,NO2,13,2,7,8.75,Good
India,Tamilnadu,Chennai,Perungudi,TNPCB,2025,Qtr 4,November,18,10:00:00,12.9533,80.2357,OZONE,46,5,19,19,Good
India,Tamilnadu,Chennai,Perungudi,TNPCB,2025,Qtr 4,November,18,10:00:00,12.9533,80.2357,PM10,105,12,70,70,Satisfactory
India,Tamilnadu,Chennai,Perungudi,TNPCB,2025,Qtr 4,November,18,10:00:00,12.9533,80.2357,PM2.5,190,5,87,190,Moderate
India,Tamilnadu,Chennai,Perungudi,TNPCB,2025,Qtr 4,November,18,10:00:00,12.9533,80.2357,SO2,8,1,5,6.25,Good
India,Tamilnadu,Chennai,Velachery Res. Area,CPCB,2025,Qtr 4,November,18,10:00:00,13.0052189,80.2398125,CO,43,35,39,1.95,Good
India,Tamilnadu,Chennai,Velachery Res. Area,CPCB,2025,Qtr 4,November,18,10:00:00,13.0052189,80.2398125,NH3,4,3,3,0.75,Good
India,Tamilnadu,Chennai,Velachery Res. Area,CPCB,2025,Qtr 4,November,18,10:00:00,13.0052189,80.2398125,NO2,19,13,15,18.75,Good
India,Tamilnadu,Chennai,Velachery Res. Area,CPCB,2025,Qtr 4,November,18,10:00:00,13.0052189,80.2398125,OZONE,6,4,5,5,Good
India,Tamilnadu,Chennai,Velachery Res. Area,CPCB,2025,Qtr 4,November,18,10:00:00,13.0052189,80.2398125,PM10,127,64,104,102.67,Moderate
India,Tamilnadu,Chennai,Velachery Res. Area,CPCB,2025,Qtr 4,November,18,10:00:00,13.0052189,80.2398125,PM2.5,70,22,42,70,Satisfactory
India,Tamilnadu,Chennai,Velachery Res. Area,CPCB,2025,Qtr 4,November,18,10:00:00,13.0052189,80.2398125,SO2,16,14,15,18.75,Good
India,Tamilnadu,Coimbatore,Sidco Kurichi,TNPCB,2025,Qtr 4,November,18,10:00:00,10.942451,76.978996,CO,41,22,26,1.3,Good
India,Tamilnadu,Coimbatore,Sidco Kurichi,TNPCB,2025,Qtr 4,November,18,10:00:00,10.942451,76.978996,NH3,2,1,1,0.25,Good
India,Tamilnadu,Coimbatore,Sidco Kurichi,TNPCB,2025,Qtr 4,November,18,10:00:00,10.942451,76.978996,NO2,43,7,21,26.25,Good
India,Tamilnadu,Coimbatore,Sidco Kurichi,TNPCB,2025,Qtr 4,November,18,10:00:00,10.942451,76.978996,OZONE,87,10,16,16,Good
India,Tamilnadu,Coimbatore,Sidco Kurichi,TNPCB,2025,Qtr 4,November,18,10:00:00,10.942451,76.978996,PM10,122,71,100,100,Satisfactory
India,Tamilnadu,Coimbatore,Sidco Kurichi,TNPCB,2025,Qtr 4,November,18,10:00:00,10.942451,76.978996,PM2.5,170,70,108,260,Poor
India,Tamilnadu,Coimbatore,Sidco Kurichi,TNPCB,2025,Qtr 4,November,18,10:00:00,10.942451,76.978996,SO2,23,20,22,27.5,Good
India,Tamilnadu,Cuddalore,Kudikadu,TNPCB,2025,Qtr 4,November,18,10:00:00,11.6829898,79.7532099,NH3,5,5,5,1.25,Good
India,Tamilnadu,Cuddalore,Kudikadu,TNPCB,2025,Qtr 4,November,18,10:00:00,11.6829898,79.7532099,NO2,19,19,19,23.75,Good
India,Tamilnadu,Cuddalore,Kudikadu,TNPCB,2025,Qtr 4,November,18,10:00:00,11.6829898,79.7532099,OZONE,14,12,13,13,Good
India,Tamilnadu,Cuddalore,Kudikadu,TNPCB,2025,Qtr 4,November,18,10:00:00,11.6829898,79.7532099,PM2.5,71,61,66,120,Moderate
India,Tamilnadu,Cuddalore,Kudikadu,TNPCB,2025,Qtr 4,November,18,10:00:00,11.6829898,79.7532099,SO2,20,19,19,23.75,Good
India,Tamilnadu,Dindigul,Mendonsa Colony,TNPCB,2025,Qtr 4,November,18,10:00:00,10.358535,77.984321,CO,21,16,18,0.9,Good
India,Tamilnadu,Dindigul,Mendonsa Colony,TNPCB,2025,Qtr 4,November,18,10:00:00,10.358535,77.984321,PM10,82,59,66,66,Satisfactory
India,Tamilnadu,Gummidipoondi,Anthoni Pillai Nagar,TNPCB,2025,Qtr 4,November,18,10:00:00,13.4127,80.1081,NH3,3,2,3,0.75,Good
India,Tamilnadu,Gummidipoondi,Anthoni Pillai Nagar,TNPCB,2025,Qtr 4,November,18,10:00:00,13.4127,80.1081,NO2,21,2,9,11.25,Good
India,Tamilnadu,Gummidipoondi,Anthoni Pillai Nagar,TNPCB,2025,Qtr 4,November,18,10:00:00,13.4127,80.1081,PM10,203,101,131,120.67,Moderate
India,Tamilnadu,Gummidipoondi,Anthoni Pillai Nagar,TNPCB,2025,Qtr 4,November,18,10:00:00,13.4127,80.1081,PM2.5,325,143,240,392.31,Very Poor
India,Tamilnadu,Gummidipoondi,Anthoni Pillai Nagar,TNPCB,2025,Qtr 4,November,18,10:00:00,13.4127,80.1081,SO2,129,30,55,68.75,Satisfactory
India,Tamilnadu,Karur,Kamadenu Nagar,TNPCB,2025,Qtr 4,November,18,10:00:00,10.96782,78.080882,OZONE,8,7,8,8,Good
India,Tamilnadu,Madurai,Uchapatti,TNPCB,2025,Qtr 4,November,18,10:00:00,9.865935,78.022669,CO,14,8,10,0.5,Good
India,Tamilnadu,Madurai,Uchapatti,TNPCB,2025,Qtr 4,November,18,10:00:00,9.865935,78.022669,OZONE,1,1,1,1,Good
India,Tamilnadu,Perundurai,Sipcot Industrial Park,TNPCB,2025,Qtr 4,November,18,10:00:00,11.258242,77.552761,CO,29,22,25,1.25,Good
India,Tamilnadu,Perundurai,Sipcot Industrial Park,TNPCB,2025,Qtr 4,November,18,10:00:00,11.258242,77.552761,NH3,4,2,3,0.75,Good
India,Tamilnadu,Perundurai,Sipcot Industrial Park,TNPCB,2025,Qtr 4,November,18,10:00:00,11.258242,77.552761,NO2,23,7,9,11.25,Good
India,Tamilnadu,Perundurai,Sipcot Industrial Park,TNPCB,2025,Qtr 4,November,18,10:00:00,11.258242,77.552761,OZONE,14,9,14,14,Good
India,Tamilnadu,Perundurai,Sipcot Industrial Park,TNPCB,2025,Qtr 4,November,18,10:00:00,11.258242,77.552761,PM10,87,1,58,58,Satisfactory
India,Tamilnadu,Perundurai,Sipcot Industrial Park,TNPCB,2025,Qtr 4,November,18,10:00:00,11.258242,77.552761,PM2.5,90,7,68,126.67,Moderate
India,Tamilnadu,Perundurai,Sipcot Industrial Park,TNPCB,2025,Qtr 4,November,18,10:00:00,11.258242,77.552761,SO2,12,11,11,13.75,Good
India,Tamilnadu,Salem,Sona College Of Technology,TNPCB,2025,Qtr 4,November,18,10:00:00,11.679111,78.125052,CO,12,12,12,0.6,Good
India,Tamilnadu,Salem,Sona College Of Technology,TNPCB,2025,Qtr 4,November,18,10:00:00,11.679111,78.125052,OZONE,6,5,5,5,Good
India,Tamilnadu,Salem,Sona College Of Technology,TNPCB,2025,Qtr 4,November,18,10:00:00,11.679111,78.125052,PM2.5,163,85,118,293.33,Poor
India,Tamilnadu,Salem,Sona College Of Technology,TNPCB,2025,Qtr 4,November,18,10:00:00,11.679111,78.125052,SO2,19,18,18,22.5,Good
India,Tamilnadu,Thoothukudi,Meelavittan,TNPCB,2025,Qtr 4,November,18,10:00:00,8.816428,78.099039,CO,102,4,96,4.8,Good
India,Tamilnadu,Thoothukudi,Meelavittan,TNPCB,2025,Qtr 4,November,18,10:00:00,8.816428,78.099039,NO2,110,8,16,20,Good
India,Tamilnadu,Thoothukudi,Meelavittan,TNPCB,2025,Qtr 4,November,18,10:00:00,8.816428,78.099039,OZONE,18,1,7,7,Good
India,Tamilnadu,Thoothukudi,Meelavittan,TNPCB,2025,Qtr 4,November,18,10:00:00,8.816428,78.099039,PM10,82,43,63,63,Satisfactory
India,Tamilnadu,Tirupur,Kumaran College,TNPCB,2025,Qtr 4,November,18,10:00:00,11.0973603,77.3228673,CO,24,22,24,1.2,Good
India,Tamilnadu,Tirupur,Kumaran College,TNPCB,2025,Qtr 4,November,18,10:00:00,11.0973603,77.3228673,OZONE,3,3,3,3,Good
India,Telangana,Hyderabad,Bollaram Industrial Area,TSPCB,2025,Qtr 4,November,18,10:00:00,17.540891,78.358528,CO,48,2,32,1.6,Good
India,Telangana,Hyderabad,Bollaram Industrial Area,TSPCB,2025,Qtr 4,November,18,10:00:00,17.540891,78.358528,NH3,7,1,4,1,Good
India,Telangana,Hyderabad,Bollaram Industrial Area,TSPCB,2025,Qtr 4,November,18,10:00:00,17.540891,78.358528,NO2,56,5,33,41.25,Good
India,Telangana,Hyderabad,Bollaram Industrial Area,TSPCB,2025,Qtr 4,November,18,10:00:00,17.540891,78.358528,OZONE,56,42,44,44,Good
India,Telangana,Hyderabad,Bollaram Industrial Area,TSPCB,2025,Qtr 4,November,18,10:00:00,17.540891,78.358528,PM10,119,65,89,89,Satisfactory
India,Telangana,Hyderabad,Bollaram Industrial Area,TSPCB,2025,Qtr 4,November,18,10:00:00,17.540891,78.358528,PM2.5,162,86,128,306.15,Very Poor
India,Telangana,Hyderabad,Bollaram Industrial Area,TSPCB,2025,Qtr 4,November,18,10:00:00,17.540891,78.358528,SO2,11,1,7,8.75,Good
India,Telangana,Hyderabad,Ecil Kapra,TSPCB,2025,Qtr 4,November,18,10:00:00,17.470431,78.566959,CO,39,16,27,1.35,Good
India,Telangana,Hyderabad,Ecil Kapra,TSPCB,2025,Qtr 4,November,18,10:00:00,17.470431,78.566959,NH3,6,3,5,1.25,Good
India,Telangana,Hyderabad,Ecil Kapra,TSPCB,2025,Qtr 4,November,18,10:00:00,17.470431,78.566959,NO2,50,11,34,42.5,Good
India,Telangana,Hyderabad,Ecil Kapra,TSPCB,2025,Qtr 4,November,18,10:00:00,17.470431,78.566959,OZONE,70,23,69,69,Satisfactory
India,Telangana,Hyderabad,Ecil Kapra,TSPCB,2025,Qtr 4,November,18,10:00:00,17.470431,78.566959,PM10,102,81,89,89,Satisfactory
India,Telangana,Hyderabad,Ecil Kapra,TSPCB,2025,Qtr 4,November,18,10:00:00,17.470431,78.566959,PM2.5,48,47,47,78.33,Satisfactory
India,Telangana,Hyderabad,Ecil Kapra,TSPCB,2025,Qtr 4,November,18,10:00:00,17.470431,78.566959,SO2,23,15,20,25,Good
India,Telangana,Hyderabad,Icrisat Patancheru,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5184,78.278777,CO,47,16,32,1.6,Good
India,Telangana,Hyderabad,Icrisat Patancheru,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5184,78.278777,NH3,4,1,3,0.75,Good
India,Telangana,Hyderabad,Icrisat Patancheru,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5184,78.278777,NO2,19,6,12,15,Good
India,Telangana,Hyderabad,Icrisat Patancheru,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5184,78.278777,OZONE,88,6,28,28,Good
India,Telangana,Hyderabad,Icrisat Patancheru,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5184,78.278777,PM10,156,95,132,121.33,Moderate
India,Telangana,Hyderabad,Icrisat Patancheru,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5184,78.278777,PM2.5,178,45,147,320.77,Very Poor
India,Telangana,Hyderabad,Icrisat Patancheru,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5184,78.278777,SO2,100,10,36,45,Good
India,Telangana,Hyderabad,Ida Pashamylaram,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5316895,78.218939,CO,46,20,35,1.75,Good
India,Telangana,Hyderabad,Ida Pashamylaram,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5316895,78.218939,NH3,7,1,4,1,Good
India,Telangana,Hyderabad,Ida Pashamylaram,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5316895,78.218939,NO2,47,3,25,31.25,Good
India,Telangana,Hyderabad,Ida Pashamylaram,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5316895,78.218939,OZONE,29,8,10,10,Good
India,Telangana,Hyderabad,Ida Pashamylaram,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5316895,78.218939,PM10,145,60,104,102.67,Moderate
India,Telangana,Hyderabad,Ida Pashamylaram,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5316895,78.218939,PM2.5,180,73,126,304.62,Very Poor
India,Telangana,Hyderabad,Ida Pashamylaram,TSPCB,2025,Qtr 4,November,18,10:00:00,17.5316895,78.218939,SO2,13,1,7,8.75,Good
India,Telangana,Hyderabad,Kokapet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.393559,78.339194,CO,36,32,32,1.6,Good
India,Telangana,Hyderabad,Kokapet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.393559,78.339194,NH3,3,2,3,0.75,Good
India,Telangana,Hyderabad,Kokapet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.393559,78.339194,NO2,17,13,16,20,Good
India,Telangana,Hyderabad,Kokapet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.393559,78.339194,OZONE,27,22,24,24,Good
India,Telangana,Hyderabad,Kokapet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.393559,78.339194,PM10,144,76,114,109.33,Moderate
India,Telangana,Hyderabad,Kokapet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.393559,78.339194,PM2.5,49,42,44,73.33,Satisfactory
India,Telangana,Hyderabad,Kokapet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.393559,78.339194,SO2,13,11,12,15,Good
India,Telangana,Hyderabad,Kompally Municipal Office,TSPCB,2025,Qtr 4,November,18,10:00:00,17.544899,78.486949,CO,16,13,14,0.7,Good
India,Telangana,Hyderabad,Kompally Municipal Office,TSPCB,2025,Qtr 4,November,18,10:00:00,17.544899,78.486949,NH3,6,3,4,1,Good
India,Telangana,Hyderabad,Kompally Municipal Office,TSPCB,2025,Qtr 4,November,18,10:00:00,17.544899,78.486949,NO2,17,12,16,20,Good
India,Telangana,Hyderabad,Kompally Municipal Office,TSPCB,2025,Qtr 4,November,18,10:00:00,17.544899,78.486949,OZONE,29,17,17,17,Good
India,Telangana,Hyderabad,Kompally Municipal Office,TSPCB,2025,Qtr 4,November,18,10:00:00,17.544899,78.486949,PM10,101,89,96,96,Satisfactory
India,Telangana,Hyderabad,Kompally Municipal Office,TSPCB,2025,Qtr 4,November,18,10:00:00,17.544899,78.486949,PM2.5,54,41,47,78.33,Satisfactory
India,Telangana,Hyderabad,Kompally Municipal Office,TSPCB,2025,Qtr 4,November,18,10:00:00,17.544899,78.486949,SO2,17,16,17,21.25,Good
India,Telangana,Hyderabad,Nacharam_Tsiic Iala,TSPCB,2025,Qtr 4,November,18,10:00:00,17.429398,78.569354,CO,66,36,61,3.05,Good
India,Telangana,Hyderabad,Nacharam_Tsiic Iala,TSPCB,2025,Qtr 4,November,18,10:00:00,17.429398,78.569354,NH3,6,4,5,1.25,Good
India,Telangana,Hyderabad,Nacharam_Tsiic Iala,TSPCB,2025,Qtr 4,November,18,10:00:00,17.429398,78.569354,NO2,16,9,13,16.25,Good
India,Telangana,Hyderabad,Nacharam_Tsiic Iala,TSPCB,2025,Qtr 4,November,18,10:00:00,17.429398,78.569354,OZONE,33,18,18,18,Good
India,Telangana,Hyderabad,Nacharam_Tsiic Iala,TSPCB,2025,Qtr 4,November,18,10:00:00,17.429398,78.569354,PM10,276,73,108,105.33,Moderate
India,Telangana,Hyderabad,Nacharam_Tsiic Iala,TSPCB,2025,Qtr 4,November,18,10:00:00,17.429398,78.569354,PM2.5,55,45,49,81.67,Satisfactory
India,Telangana,Hyderabad,Nacharam_Tsiic Iala,TSPCB,2025,Qtr 4,November,18,10:00:00,17.429398,78.569354,SO2,16,12,14,17.5,Good
India,Telangana,Hyderabad,New Malakpet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.37206,78.50864,CO,42,22,28,1.4,Good
India,Telangana,Hyderabad,New Malakpet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.37206,78.50864,NH3,3,2,2,0.5,Good
India,Telangana,Hyderabad,New Malakpet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.37206,78.50864,NO2,16,13,14,17.5,Good
India,Telangana,Hyderabad,New Malakpet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.37206,78.50864,OZONE,50,13,21,21,Good
India,Telangana,Hyderabad,New Malakpet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.37206,78.50864,PM10,123,75,95,95,Satisfactory
India,Telangana,Hyderabad,New Malakpet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.37206,78.50864,PM2.5,229,35,93,210,Poor
India,Telangana,Hyderabad,New Malakpet,TSPCB,2025,Qtr 4,November,18,10:00:00,17.37206,78.50864,SO2,17,11,14,17.5,Good
